upazila,village_id,farmer_id,DistrictName,Upazila,date_int,treatment_phase1,price,adoption,farmer_gender,relate
10,336,3055,Rangpur,Pirgachha,Sat Jan 13 09:15:00 UTC 2018,1,60,0,2,1
10,336,3056,Rangpur,Pirgachha,Sat Jan 13 09:33:00 UTC 2018,1,60,0,2,1
10,336,3057,Rangpur,Pirgachha,Sat Jan 13 09:50:00 UTC 2018,1,60,0,2,1
10,336,3058,Rangpur,Pirgachha,Sat Jan 13 10:09:00 UTC 2018,1,60,0,2,1
10,336,3059,Rangpur,Pirgachha,Sat Jan 13 10:20:00 UTC 2018,1,60,0,2,1
10,336,3060,Rangpur,Pirgachha,Sat Jan 13 10:40:00 UTC 2018,1,60,0,2,1
10,338,3071,Rangpur,Pirgachha,Sun Jan 14 03:00:00 UTC 2018,1,90,0,2,1
10,338,3072,Rangpur,Pirgachha,Sun Jan 14 03:15:00 UTC 2018,1,90,0,2,1
10,338,3073,Rangpur,Pirgachha,Sun Jan 14 03:25:00 UTC 2018,1,90,0,2,1
10,338,3074,Rangpur,Pirgachha,Sun Jan 14 03:35:00 UTC 2018,1,90,0,2,1
10,338,3075,Rangpur,Pirgachha,Sun Jan 14 03:45:00 UTC 2018,1,90,0,2,1
10,338,3076,Rangpur,Pirgachha,Sun Jan 14 03:55:00 UTC 2018,1,90,0,1,2
10,338,3077,Rangpur,Pirgachha,Sun Jan 14 04:10:00 UTC 2018,1,90,0,2,1
10,338,3078,Rangpur,Pirgachha,Sun Jan 14 04:25:00 UTC 2018,1,90,0,2,1
10,338,3079,Rangpur,Pirgachha,Sun Jan 14 04:40:00 UTC 2018,1,90,0,2,1
10,338,3080,Rangpur,Pirgachha,Sun Jan 14 05:00:00 UTC 2018,1,90,0,1,2
10,342,3101,Rangpur,Pirgachha,Wed Jan 10 02:42:00 UTC 2018,0,60,1,2,1
10,342,3102,Rangpur,Pirgachha,Wed Jan 10 03:00:00 UTC 2018,0,60,1,2,1
10,342,3103,Rangpur,Pirgachha,Wed Jan 10 03:17:00 UTC 2018,0,60,1,2,1
10,342,3104,Rangpur,Pirgachha,Wed Jan 10 03:30:00 UTC 2018,0,60,1,2,1
10,342,3105,Rangpur,Pirgachha,Wed Jan 10 03:45:00 UTC 2018,0,60,1,2,1
10,342,3106,Rangpur,Pirgachha,Wed Jan 10 04:02:00 UTC 2018,0,60,1,2,1
10,342,3107,Rangpur,Pirgachha,Wed Jan 10 04:18:00 UTC 2018,0,60,1,2,1
10,342,3108,Rangpur,Pirgachha,Wed Jan 10 04:36:00 UTC 2018,0,60,1,2,5
10,342,3109,Rangpur,Pirgachha,Wed Jan 10 04:54:00 UTC 2018,0,60,1,2,5
10,342,3110,Rangpur,Pirgachha,Wed Jan 10 05:13:00 UTC 2018,0,60,1,2,1
10,343,3111,Rangpur,Pirgachha,Sun Jan 07 02:30:00 UTC 2018,0,40,0,2,1
10,343,3112,Rangpur,Pirgachha,Sun Jan 07 02:50:00 UTC 2018,0,40,1,2,1
10,343,3113,Rangpur,Pirgachha,Sun Jan 07 03:09:00 UTC 2018,0,40,0,2,1
10,343,3114,Rangpur,Pirgachha,Sun Jan 07 03:27:00 UTC 2018,0,40,0,2,1
10,343,3115,Rangpur,Pirgachha,Sun Jan 07 03:45:00 UTC 2018,0,40,1,2,1
10,343,3116,Rangpur,Pirgachha,Sun Jan 07 04:07:00 UTC 2018,0,40,0,2,1
10,343,3117,Rangpur,Pirgachha,Sun Jan 07 04:25:00 UTC 2018,0,40,1,2,1
10,343,3118,Rangpur,Pirgachha,Sun Jan 07 04:42:00 UTC 2018,0,40,0,2,1
10,343,3119,Rangpur,Pirgachha,Sun Jan 07 05:03:00 UTC 2018,0,40,0,2,1
10,343,3120,Rangpur,Pirgachha,Sun Jan 07 05:20:00 UTC 2018,0,40,1,2,1
10,346,3141,Rangpur,Pirgachha,Mon Jan 08 03:00:00 UTC 2018,0,40,0,2,1
10,346,3142,Rangpur,Pirgachha,Mon Jan 08 03:16:00 UTC 2018,0,40,0,2,1
10,346,3143,Rangpur,Pirgachha,Mon Jan 08 03:32:00 UTC 2018,0,40,0,2,1
10,346,3144,Rangpur,Pirgachha,Mon Jan 08 03:50:00 UTC 2018,0,40,0,2,1
10,346,3145,Rangpur,Pirgachha,Mon Jan 08 04:10:00 UTC 2018,0,40,0,2,1
10,346,3146,Rangpur,Pirgachha,Mon Jan 08 04:28:00 UTC 2018,0,40,0,2,4
10,346,3147,Rangpur,Pirgachha,Mon Jan 08 04:45:00 UTC 2018,0,40,0,2,1
10,346,3148,Rangpur,Pirgachha,Mon Jan 08 05:05:00 UTC 2018,0,40,1,1,1
10,346,3149,Rangpur,Pirgachha,Mon Jan 08 05:23:00 UTC 2018,0,40,0,2,4
10,346,3150,Rangpur,Pirgachha,Mon Jan 08 05:45:00 UTC 2018,0,40,1,2,1
10,348,3161,Rangpur,Pirgachha,Sun Jan 14 02:30:00 UTC 2018,0,20,1,2,1
10,348,3162,Rangpur,Pirgachha,Sun Jan 14 04:00:00 UTC 2018,0,20,1,2,1
10,348,3163,Rangpur,Pirgachha,Sun Jan 14 04:35:00 UTC 2018,0,20,1,1,1
10,348,3164,Rangpur,Pirgachha,Sun Jan 14 04:20:00 UTC 2018,0,20,1,1,1
10,348,3165,Rangpur,Pirgachha,Sun Jan 14 02:50:00 UTC 2018,0,20,1,2,1
10,348,3166,Rangpur,Pirgachha,Sun Jan 14 03:25:00 UTC 2018,0,20,1,2,1
10,348,3167,Rangpur,Pirgachha,Sun Jan 14 03:40:00 UTC 2018,0,20,1,2,1
10,348,3168,Rangpur,Pirgachha,Sun Jan 14 04:50:00 UTC 2018,0,20,1,2,1
10,348,3169,Rangpur,Pirgachha,Sun Jan 14 03:10:00 UTC 2018,0,20,1,2,1
10,348,3170,Rangpur,Pirgachha,Sun Jan 14 05:10:00 UTC 2018,0,20,1,2,7
10,349,3171,Rangpur,Pirgachha,Sun Jan 07 02:30:00 UTC 2018,1,50,0,2,1
10,349,3172,Rangpur,Pirgachha,Sun Jan 07 02:50:00 UTC 2018,1,50,0,2,1
10,349,3173,Rangpur,Pirgachha,Sun Jan 07 03:05:00 UTC 2018,1,50,0,2,7
10,349,3174,Rangpur,Pirgachha,Sun Jan 07 03:20:00 UTC 2018,1,50,0,2,1
10,349,3175,Rangpur,Pirgachha,Sun Jan 07 03:35:00 UTC 2018,1,50,0,2,1
10,349,3176,Rangpur,Pirgachha,Sun Jan 07 03:50:00 UTC 2018,1,50,0,2,1
10,349,3177,Rangpur,Pirgachha,Sun Jan 07 04:15:00 UTC 2018,1,50,0,2,1
10,349,3178,Rangpur,Pirgachha,Sun Jan 07 04:30:00 UTC 2018,1,50,0,2,1
10,349,3179,Rangpur,Pirgachha,Sun Jan 07 04:50:00 UTC 2018,1,50,0,2,1
10,349,3180,Rangpur,Pirgachha,Sun Jan 07 05:05:00 UTC 2018,1,50,0,2,1
10,352,3201,Rangpur,Pirgachha,Tue Jan 09 02:50:00 UTC 2018,0,30,1,2,1
10,352,3202,Rangpur,Pirgachha,Tue Jan 09 03:10:00 UTC 2018,0,30,1,2,1
10,352,3203,Rangpur,Pirgachha,Tue Jan 09 03:25:00 UTC 2018,0,30,1,2,1
10,352,3204,Rangpur,Pirgachha,Tue Jan 09 03:40:00 UTC 2018,0,30,0,2,1
10,352,3205,Rangpur,Pirgachha,Tue Jan 09 04:00:00 UTC 2018,0,30,1,2,1
10,352,3206,Rangpur,Pirgachha,Tue Jan 09 04:20:00 UTC 2018,0,30,0,2,1
10,352,3207,Rangpur,Pirgachha,Tue Jan 09 04:40:00 UTC 2018,0,30,0,2,1
10,352,3208,Rangpur,Pirgachha,Tue Jan 09 05:00:00 UTC 2018,0,30,1,2,1
10,352,3209,Rangpur,Pirgachha,Tue Jan 09 05:20:00 UTC 2018,0,30,0,2,1
10,352,3210,Rangpur,Pirgachha,Tue Jan 09 05:35:00 UTC 2018,0,30,0,2,1
10,353,3211,Rangpur,Pirgachha,Mon Jan 08 03:00:00 UTC 2018,0,90,0,2,1
10,353,3212,Rangpur,Pirgachha,Mon Jan 08 02:40:00 UTC 2018,0,90,1,2,1
10,353,3213,Rangpur,Pirgachha,Mon Jan 08 02:40:00 UTC 2018,0,90,1,2,1
10,353,3214,Rangpur,Pirgachha,Mon Jan 08 03:35:00 UTC 2018,0,90,0,2,1
10,353,3215,Rangpur,Pirgachha,Mon Jan 08 03:50:00 UTC 2018,0,90,0,2,1
10,353,3216,Rangpur,Pirgachha,Mon Jan 08 04:10:00 UTC 2018,0,90,0,2,1
10,353,3217,Rangpur,Pirgachha,Mon Jan 08 04:25:00 UTC 2018,0,90,1,2,1
10,353,3218,Rangpur,Pirgachha,Mon Jan 08 04:50:00 UTC 2018,0,90,0,2,1
10,353,3219,Rangpur,Pirgachha,Mon Jan 08 05:10:00 UTC 2018,0,90,0,2,1
10,353,3220,Rangpur,Pirgachha,Mon Jan 08 05:25:00 UTC 2018,0,90,0,2,1
10,354,3221,Rangpur,Pirgachha,Thu Jan 11 08:12:00 UTC 2018,1,20,0,2,1
10,354,3222,Rangpur,Pirgachha,Thu Jan 11 08:25:00 UTC 2018,1,20,0,2,1
10,354,3223,Rangpur,Pirgachha,Thu Jan 11 08:40:00 UTC 2018,1,20,0,2,1
10,354,3224,Rangpur,Pirgachha,Thu Jan 11 08:58:00 UTC 2018,1,20,0,2,1
10,354,3225,Rangpur,Pirgachha,Thu Jan 11 09:15:00 UTC 2018,1,20,0,2,1
10,354,3226,Rangpur,Pirgachha,Thu Jan 11 09:32:00 UTC 2018,1,20,0,2,1
10,354,3227,Rangpur,Pirgachha,Thu Jan 11 09:48:00 UTC 2018,1,20,0,2,1
10,354,3228,Rangpur,Pirgachha,Thu Jan 11 10:03:00 UTC 2018,1,20,0,2,1
10,354,3229,Rangpur,Pirgachha,Thu Jan 11 10:20:00 UTC 2018,1,20,0,2,1
10,354,3230,Rangpur,Pirgachha,Thu Jan 11 10:37:00 UTC 2018,1,20,0,2,1
10,357,3251,Rangpur,Pirgachha,Tue Jan 09 02:45:00 UTC 2018,0,80,0,2,7
10,357,3252,Rangpur,Pirgachha,Tue Jan 09 03:04:00 UTC 2018,0,80,0,2,1
10,357,3253,Rangpur,Pirgachha,Tue Jan 09 03:23:00 UTC 2018,0,80,0,2,5
10,357,3254,Rangpur,Pirgachha,Tue Jan 09 03:40:00 UTC 2018,0,80,0,2,1
10,357,3255,Rangpur,Pirgachha,Tue Jan 09 03:58:00 UTC 2018,0,80,0,2,1
10,357,3256,Rangpur,Pirgachha,Tue Jan 09 04:15:00 UTC 2018,0,80,0,2,1
10,357,3257,Rangpur,Pirgachha,Tue Jan 09 04:59:00 UTC 2018,0,80,0,2,1
10,357,3258,Rangpur,Pirgachha,Tue Jan 09 05:15:00 UTC 2018,0,80,1,2,1
10,357,3259,Rangpur,Pirgachha,Tue Jan 09 05:33:00 UTC 2018,0,80,1,2,1
10,357,3260,Rangpur,Pirgachha,Tue Jan 09 05:50:00 UTC 2018,0,80,1,2,1
11,359,3271,Rangpur,Pirganj,Thu Jan 18 03:30:00 UTC 2018,1,60,0,2,1
11,359,3272,Rangpur,Pirganj,Thu Jan 18 06:50:00 UTC 2018,1,60,0,2,1
11,359,3273,Rangpur,Pirganj,Thu Jan 18 07:02:00 UTC 2018,1,60,0,2,1
11,359,3274,Rangpur,Pirganj,Thu Jan 18 07:16:00 UTC 2018,1,60,0,2,1
11,359,3275,Rangpur,Pirganj,Thu Jan 18 07:30:00 UTC 2018,1,60,0,2,1
11,359,3276,Rangpur,Pirganj,Thu Jan 18 07:53:00 UTC 2018,1,60,0,2,1
11,359,3277,Rangpur,Pirganj,Thu Jan 18 08:20:00 UTC 2018,1,60,0,2,7
11,359,3278,Rangpur,Pirganj,Thu Jan 18 08:32:00 UTC 2018,1,60,0,2,1
11,359,3279,Rangpur,Pirganj,Thu Jan 18 08:47:00 UTC 2018,1,60,0,2,1
11,359,3280,Rangpur,Pirganj,Thu Jan 18 09:06:00 UTC 2018,1,60,0,2,1
11,363,3301,Rangpur,Pirganj,Wed Jan 17 07:19:00 UTC 2018,1,30,1,2,1
11,363,3302,Rangpur,Pirganj,Wed Jan 17 07:25:00 UTC 2018,1,30,0,2,1
11,363,3303,Rangpur,Pirganj,Wed Jan 17 04:08:00 UTC 2018,1,30,1,1,1
11,363,3304,Rangpur,Pirganj,Wed Jan 17 07:33:00 UTC 2018,1,30,0,2,1
11,363,3305,Rangpur,Pirganj,Wed Jan 17 07:47:00 UTC 2018,1,30,0,2,1
11,363,3306,Rangpur,Pirganj,Wed Jan 17 07:58:00 UTC 2018,1,30,0,2,7
11,363,3307,Rangpur,Pirganj,Wed Jan 17 08:20:00 UTC 2018,1,30,0,2,1
11,363,3308,Rangpur,Pirganj,Wed Jan 17 08:43:00 UTC 2018,1,30,0,2,1
11,363,3309,Rangpur,Pirganj,Wed Jan 17 08:57:00 UTC 2018,1,30,0,2,1
11,363,3310,Rangpur,Pirganj,Wed Jan 17 09:28:00 UTC 2018,1,30,0,2,5
11,364,3311,Rangpur,Pirganj,Fri Jan 12 07:05:00 UTC 2018,0,70,0,2,1
11,364,3312,Rangpur,Pirganj,Fri Jan 12 07:19:00 UTC 2018,0,70,0,2,1
11,364,3313,Rangpur,Pirganj,Fri Jan 12 07:32:00 UTC 2018,0,70,0,2,1
11,364,3314,Rangpur,Pirganj,Fri Jan 12 07:45:00 UTC 2018,0,70,0,2,1
11,364,3315,Rangpur,Pirganj,Fri Jan 12 07:58:00 UTC 2018,0,70,0,2,1
11,364,3316,Rangpur,Pirganj,Fri Jan 12 08:16:00 UTC 2018,0,70,0,2,1
11,364,3317,Rangpur,Pirganj,Fri Jan 12 08:40:00 UTC 2018,0,70,0,2,1
11,364,3318,Rangpur,Pirganj,Fri Jan 12 08:56:00 UTC 2018,0,70,0,2,1
11,364,3319,Rangpur,Pirganj,Fri Jan 12 09:19:00 UTC 2018,0,70,0,2,1
11,364,3320,Rangpur,Pirganj,Fri Jan 12 09:38:00 UTC 2018,0,70,0,2,1
11,365,3321,Rangpur,Pirganj,Sun Jan 14 05:23:00 UTC 2018,0,40,1,2,1
11,365,3322,Rangpur,Pirganj,Sun Jan 14 07:11:00 UTC 2018,0,40,0,2,1
11,365,3323,Rangpur,Pirganj,Sun Jan 14 06:03:00 UTC 2018,0,40,1,2,1
11,365,3324,Rangpur,Pirganj,Sun Jan 14 08:41:00 UTC 2018,0,40,0,2,1
11,365,3325,Rangpur,Pirganj,Sun Jan 14 08:59:00 UTC 2018,0,40,0,2,1
11,365,3326,Rangpur,Pirganj,Sun Jan 14 09:12:00 UTC 2018,0,40,0,2,1
11,365,3327,Rangpur,Pirganj,Sun Jan 14 09:20:00 UTC 2018,0,40,0,2,1
11,365,3328,Rangpur,Pirganj,Sun Jan 14 09:30:00 UTC 2018,0,40,0,2,1
11,365,3329,Rangpur,Pirganj,Sun Jan 14 09:52:00 UTC 2018,0,40,0,2,1
11,365,3330,Rangpur,Pirganj,Sun Jan 14 10:00:00 UTC 2018,0,40,0,2,1
11,369,3361,Rangpur,Pirganj,Mon Jan 15 03:05:00 UTC 2018,1,80,0,2,1
11,369,3362,Rangpur,Pirganj,Mon Jan 15 03:15:00 UTC 2018,1,80,0,2,1
11,369,3363,Rangpur,Pirganj,Mon Jan 15 03:30:00 UTC 2018,1,80,0,2,1
11,369,3364,Rangpur,Pirganj,Mon Jan 15 03:40:00 UTC 2018,1,80,0,2,1
11,369,3365,Rangpur,Pirganj,Mon Jan 15 03:50:00 UTC 2018,1,80,0,2,1
11,369,3366,Rangpur,Pirganj,Mon Jan 15 04:05:00 UTC 2018,1,80,0,2,1
11,369,3367,Rangpur,Pirganj,Mon Jan 15 04:15:00 UTC 2018,1,80,0,2,1
11,369,3368,Rangpur,Pirganj,Mon Jan 15 04:25:00 UTC 2018,1,80,0,1,2
11,369,3369,Rangpur,Pirganj,Mon Jan 15 04:40:00 UTC 2018,1,80,0,2,1
11,369,3370,Rangpur,Pirganj,Mon Jan 15 04:50:00 UTC 2018,1,80,0,2,1
11,372,3391,Rangpur,Pirganj,Sun Jan 14 02:20:00 UTC 2018,0,70,1,2,1
11,372,3392,Rangpur,Pirganj,Sun Jan 14 02:29:00 UTC 2018,0,70,0,2,1
11,372,3393,Rangpur,Pirganj,Sun Jan 14 02:40:00 UTC 2018,0,70,0,2,1
11,372,3394,Rangpur,Pirganj,Sun Jan 14 02:51:00 UTC 2018,0,70,0,2,1
11,372,3395,Rangpur,Pirganj,Sun Jan 14 03:20:00 UTC 2018,0,70,0,2,1
11,372,3396,Rangpur,Pirganj,Sun Jan 14 03:32:00 UTC 2018,0,70,0,2,1
11,372,3397,Rangpur,Pirganj,Sun Jan 14 03:50:00 UTC 2018,0,70,0,2,1
11,372,3398,Rangpur,Pirganj,Sun Jan 14 04:00:00 UTC 2018,0,70,0,2,1
11,372,3399,Rangpur,Pirganj,Sun Jan 14 04:15:00 UTC 2018,0,70,0,2,1
11,372,3400,Rangpur,Pirganj,Sun Jan 14 04:22:00 UTC 2018,0,70,0,2,2
11,373,3401,Rangpur,Pirganj,Wed Jan 10 02:14:00 UTC 2018,1,50,0,2,1
11,373,3402,Rangpur,Pirganj,Wed Jan 10 02:25:00 UTC 2018,1,50,0,2,1
11,373,3403,Rangpur,Pirganj,Wed Jan 10 02:31:00 UTC 2018,1,50,0,2,1
11,373,3404,Rangpur,Pirganj,Wed Jan 10 02:45:00 UTC 2018,1,50,0,1,2
11,373,3405,Rangpur,Pirganj,Wed Jan 10 03:01:00 UTC 2018,1,50,0,2,1
11,373,3406,Rangpur,Pirganj,Wed Jan 10 03:31:00 UTC 2018,1,50,0,2,1
11,373,3407,Rangpur,Pirganj,Wed Jan 10 03:33:00 UTC 2018,1,50,0,2,1
11,373,3408,Rangpur,Pirganj,Wed Jan 10 04:05:00 UTC 2018,1,50,0,2,1
11,373,3409,Rangpur,Pirganj,Wed Jan 10 04:40:00 UTC 2018,1,50,0,2,1
11,373,3410,Rangpur,Pirganj,Wed Jan 10 04:50:00 UTC 2018,1,50,0,2,1
11,377,3441,Rangpur,Pirganj,Sun Jan 07 05:32:00 UTC 2018,0,50,1,2,1
11,377,3442,Rangpur,Pirganj,Sun Jan 07 06:07:00 UTC 2018,0,50,1,2,5
11,377,3443,Rangpur,Pirganj,Sun Jan 07 06:14:00 UTC 2018,0,50,1,2,5
11,377,3444,Rangpur,Pirganj,Sun Jan 07 06:36:00 UTC 2018,0,50,1,2,1
11,377,3445,Rangpur,Pirganj,Sun Jan 07 06:46:00 UTC 2018,0,50,0,2,1
11,377,3446,Rangpur,Pirganj,Sun Jan 07 06:26:00 UTC 2018,0,50,1,2,5
11,377,3447,Rangpur,Pirganj,Sun Jan 07 06:55:00 UTC 2018,0,50,0,2,2
11,377,3448,Rangpur,Pirganj,Sun Jan 07 07:00:00 UTC 2018,0,50,0,2,1
11,377,3449,Rangpur,Pirganj,Sun Jan 07 07:10:00 UTC 2018,0,50,0,2,1
11,377,3450,Rangpur,Pirganj,Sun Jan 07 07:15:00 UTC 2018,0,50,0,1,2
11,380,3461,Rangpur,Pirganj,Sat Jan 13 05:34:00 UTC 2018,1,70,0,2,1
11,380,3462,Rangpur,Pirganj,Sat Jan 13 04:09:00 UTC 2018,1,70,0,2,1
11,380,3463,Rangpur,Pirganj,Sat Jan 13 07:13:00 UTC 2018,1,70,0,2,1
11,380,3464,Rangpur,Pirganj,Sat Jan 13 03:36:00 UTC 2018,1,70,0,2,1
11,380,3465,Rangpur,Pirganj,Sat Jan 13 03:38:00 UTC 2018,1,70,0,2,1
11,380,3466,Rangpur,Pirganj,Sat Jan 13 03:50:00 UTC 2018,1,70,0,2,1
11,380,3467,Rangpur,Pirganj,Sat Jan 13 04:58:00 UTC 2018,1,70,0,2,1
11,380,3468,Rangpur,Pirganj,Sat Jan 13 08:49:00 UTC 2018,1,70,0,2,1
11,380,3469,Rangpur,Pirganj,Sat Jan 13 08:59:00 UTC 2018,1,70,0,2,1
11,380,3470,Rangpur,Pirganj,Sat Jan 13 09:09:00 UTC 2018,1,70,0,2,1
11,381,3471,Rangpur,Pirganj,Mon Jan 15 07:15:00 UTC 2018,1,40,0,2,1
11,381,3472,Rangpur,Pirganj,Mon Jan 15 07:30:00 UTC 2018,1,40,0,2,1
11,381,3473,Rangpur,Pirganj,Mon Jan 15 07:10:00 UTC 2018,1,40,0,2,1
11,381,3474,Rangpur,Pirganj,Mon Jan 15 07:40:00 UTC 2018,1,40,0,2,1
11,381,3475,Rangpur,Pirganj,Mon Jan 15 08:18:00 UTC 2018,1,40,0,2,1
11,381,3476,Rangpur,Pirganj,Mon Jan 15 08:40:00 UTC 2018,1,40,0,2,1
11,381,3477,Rangpur,Pirganj,Mon Jan 15 08:56:00 UTC 2018,1,40,0,2,1
11,381,3478,Rangpur,Pirganj,Mon Jan 15 09:13:00 UTC 2018,1,40,0,2,1
11,381,3479,Rangpur,Pirganj,Mon Jan 15 09:32:00 UTC 2018,1,40,0,2,1
11,381,3480,Rangpur,Pirganj,Mon Jan 15 10:05:00 UTC 2018,1,40,0,2,1
11,382,3481,Rangpur,Pirganj,Tue Jan 09 05:50:00 UTC 2018,1,50,0,2,1
11,382,3482,Rangpur,Pirganj,Tue Jan 09 04:10:00 UTC 2018,1,50,0,2,1
11,382,3483,Rangpur,Pirganj,Tue Jan 09 04:20:00 UTC 2018,1,50,0,2,1
11,382,3484,Rangpur,Pirganj,Tue Jan 09 16:30:00 UTC 2018,1,50,0,2,1
11,382,3485,Rangpur,Pirganj,Tue Jan 09 16:00:00 UTC 2018,1,50,0,2,1
11,382,3486,Rangpur,Pirganj,Tue Jan 09 15:04:00 UTC 2018,1,50,0,2,1
11,382,3487,Rangpur,Pirganj,Tue Jan 09 17:09:00 UTC 2018,1,50,0,2,1
11,382,3488,Rangpur,Pirganj,Tue Jan 09 05:20:00 UTC 2018,1,50,0,2,1
11,382,3489,Rangpur,Pirganj,Tue Jan 09 18:20:00 UTC 2018,1,50,0,2,1
11,382,3490,Rangpur,Pirganj,Tue Jan 09 05:30:00 UTC 2018,1,50,0,2,1
11,384,3501,Rangpur,Pirganj,Tue Jan 09 04:22:00 UTC 2018,1,30,0,2,1
11,384,3502,Rangpur,Pirganj,Tue Jan 09 05:30:00 UTC 2018,1,30,0,2,1
11,384,3503,Rangpur,Pirganj,Tue Jan 09 05:39:00 UTC 2018,1,30,0,2,1
11,384,3504,Rangpur,Pirganj,Tue Jan 09 04:29:00 UTC 2018,1,30,0,2,1
11,384,3505,Rangpur,Pirganj,Tue Jan 09 04:24:00 UTC 2018,1,30,0,2,1
11,384,3506,Rangpur,Pirganj,Tue Jan 09 09:19:00 UTC 2018,1,30,1,2,1
11,384,3507,Rangpur,Pirganj,Tue Jan 09 04:39:00 UTC 2018,1,30,0,2,1
11,384,3508,Rangpur,Pirganj,Tue Jan 09 05:36:00 UTC 2018,1,30,0,2,1
11,384,3509,Rangpur,Pirganj,Tue Jan 09 05:49:00 UTC 2018,1,30,0,2,1
11,384,3510,Rangpur,Pirganj,Tue Jan 09 09:01:00 UTC 2018,1,30,0,2,1
11,386,3521,Rangpur,Pirganj,Sun Jan 07 06:52:00 UTC 2018,0,50,1,2,1
11,386,3522,Rangpur,Pirganj,Sun Jan 07 06:47:00 UTC 2018,0,50,1,2,1
11,386,3523,Rangpur,Pirganj,Sun Jan 07 06:37:00 UTC 2018,0,50,1,2,1
11,386,3524,Rangpur,Pirganj,Sun Jan 07 09:52:00 UTC 2018,0,50,1,2,1
11,386,3525,Rangpur,Pirganj,Sun Jan 07 06:32:00 UTC 2018,0,50,1,2,1
11,386,3526,Rangpur,Pirganj,Sun Jan 07 05:52:00 UTC 2018,0,50,0,2,1
11,386,3527,Rangpur,Pirganj,Sun Jan 07 08:43:00 UTC 2018,0,50,1,2,1
11,386,3528,Rangpur,Pirganj,Sun Jan 07 09:25:00 UTC 2018,0,50,0,2,1
11,386,3529,Rangpur,Pirganj,Sun Jan 07 07:02:00 UTC 2018,0,50,0,2,1
11,386,3530,Rangpur,Pirganj,Sun Jan 07 05:36:00 UTC 2018,0,50,0,2,1
11,389,3551,Rangpur,Pirganj,Tue Jan 16 02:37:00 UTC 2018,1,80,0,2,1
11,389,3552,Rangpur,Pirganj,Tue Jan 16 02:50:00 UTC 2018,1,80,0,2,1
11,389,3553,Rangpur,Pirganj,Tue Jan 16 03:00:00 UTC 2018,1,80,0,2,1
11,389,3554,Rangpur,Pirganj,Tue Jan 16 03:08:00 UTC 2018,1,80,0,2,1
11,389,3555,Rangpur,Pirganj,Tue Jan 16 03:20:00 UTC 2018,1,80,0,2,1
11,389,3556,Rangpur,Pirganj,Tue Jan 16 03:28:00 UTC 2018,1,80,0,2,1
11,389,3557,Rangpur,Pirganj,Tue Jan 16 04:58:00 UTC 2018,1,80,0,2,1
11,389,3558,Rangpur,Pirganj,Tue Jan 16 04:27:00 UTC 2018,1,80,0,2,1
11,389,3559,Rangpur,Pirganj,Tue Jan 16 04:58:00 UTC 2018,1,80,0,2,1
11,389,3560,Rangpur,Pirganj,Tue Jan 16 05:10:00 UTC 2018,1,80,0,2,1
11,390,3561,Rangpur,Pirganj,Mon Jan 08 09:08:00 UTC 2018,1,60,0,2,1
11,390,3562,Rangpur,Pirganj,Mon Jan 08 03:45:00 UTC 2018,1,60,0,2,1
11,390,3563,Rangpur,Pirganj,Mon Jan 08 04:00:00 UTC 2018,1,60,0,2,1
11,390,3564,Rangpur,Pirganj,Mon Jan 08 04:10:00 UTC 2018,1,60,0,2,1
11,390,3565,Rangpur,Pirganj,Mon Jan 08 09:15:00 UTC 2018,1,60,0,2,1
11,390,3566,Rangpur,Pirganj,Mon Jan 08 09:25:00 UTC 2018,1,60,0,2,1
11,390,3567,Rangpur,Pirganj,Mon Jan 08 04:20:00 UTC 2018,1,60,0,1,2
11,390,3568,Rangpur,Pirganj,Mon Jan 08 04:30:00 UTC 2018,1,60,0,2,1
11,390,3569,Rangpur,Pirganj,Mon Jan 08 04:40:00 UTC 2018,1,60,0,1,2
11,390,3570,Rangpur,Pirganj,Mon Jan 08 05:01:00 UTC 2018,1,60,0,2,1
11,397,3621,Rangpur,Pirganj,Wed Jan 10 04:47:00 UTC 2018,1,20,0,2,1
11,397,3622,Rangpur,Pirganj,Wed Jan 10 04:25:00 UTC 2018,1,20,0,2,1
11,397,3623,Rangpur,Pirganj,Wed Jan 10 03:56:00 UTC 2018,1,20,0,2,1
11,397,3624,Rangpur,Pirganj,Wed Jan 10 04:59:00 UTC 2018,1,20,0,2,1
11,397,3625,Rangpur,Pirganj,Wed Jan 10 06:04:00 UTC 2018,1,20,1,2,1
11,397,3626,Rangpur,Pirganj,Wed Jan 10 05:06:00 UTC 2018,1,20,0,2,1
11,397,3627,Rangpur,Pirganj,Wed Jan 10 06:00:00 UTC 2018,1,20,1,2,1
11,397,3628,Rangpur,Pirganj,Wed Jan 10 05:19:00 UTC 2018,1,20,0,2,1
11,397,3629,Rangpur,Pirganj,Wed Jan 10 05:32:00 UTC 2018,1,20,0,2,1
11,397,3630,Rangpur,Pirganj,Wed Jan 10 07:53:00 UTC 2018,1,20,0,2,1
11,398,3631,Rangpur,Pirganj,Tue Jan 16 06:05:00 UTC 2018,0,70,0,2,1
11,398,3632,Rangpur,Pirganj,Tue Jan 16 06:22:00 UTC 2018,0,70,0,2,1
11,398,3633,Rangpur,Pirganj,Tue Jan 16 06:35:00 UTC 2018,0,70,0,2,1
11,398,3634,Rangpur,Pirganj,Tue Jan 16 06:49:00 UTC 2018,0,70,0,2,1
11,398,3635,Rangpur,Pirganj,Tue Jan 16 07:14:00 UTC 2018,0,70,0,2,1
